Gene stable ID	Gene start (bp)	Gene end (bp)	Strand	HGNC symbol	Gene type
ENSG00000125966	35226654	35277000	1	MMP24	protein_coding
ENSG00000279253	35262727	35264187	-1		TEC
ENSG00000261582	35267885	35280043	-1		protein_coding
ENSG00000242372	35278907	35284985	-1	EIF6	protein_coding
ENSG00000235214	35285251	35285756	1	FAM83C-AS1	antisense_RNA
ENSG00000125998	35285731	35292401	-1	FAM83C	protein_coding
ENSG00000101019	35302566	35412141	-1	UQCC1	protein_coding
ENSG00000204183	35433029	35435450	1	GDF5OS	protein_coding
ENSG00000125965	35433347	35454746	-1	GDF5	protein_coding
ENSG00000221763	35453954	35454097	-1	MIR1289-1	miRNA
ENSG00000126001	35455164	35519280	1	CEP250	protein_coding
ENSG00000230155	35476203	35490982	-1		antisense_RNA
ENSG00000242507	35520852	35528255	-1		transcribed_unprocessed_pseudogene
ENSG00000125975	35523186	35529652	-1	C20orf173	protein_coding
ENSG00000125991	35542021	35557634	1	ERGIC3	protein_coding
ENSG00000224497	35544430	35544747	-1	RPL36P4	processed_pseudogene
ENSG00000088340	35558737	35607562	-1	FER1L4	transcribed_unitary_pseudogene
ENSG00000227401	35588324	35588607	1	RPL37P1	processed_pseudogene
ENSG00000061656	35615892	35621049	1	SPAG4	protein_coding
ENSG00000214078	35626031	35664956	-1	CPNE1	protein_coding
ENSG00000272897	35632340	35674544	-1		protein_coding
ENSG00000222460	35643143	35643462	1	RN7SKP271	misc_RNA
ENSG00000252549	35647328	35647430	-1	RNU6-759P	snRNA
ENSG00000244462	35648925	35664956	-1	RBM12	protein_coding
ENSG00000244005	35668055	35699359	-1	NFS1	protein_coding
ENSG00000125995	35699272	35700984	1	ROMO1	protein_coding
ENSG00000131051	35701347	35742312	-1	RBM39	protein_coding
ENSG00000225357	35752814	35753719	1	RPF2P1	processed_pseudogene
ENSG00000283527	35769785	35769867	-1		snRNA
ENSG00000025293	35771974	35950381	1	PHF20	protein_coding
ENSG00000234274	35850674	35850915	-1	COX7BP2	processed_pseudogene
ENSG00000199676	35853252	35853364	-1		misc_RNA
ENSG00000219608	35878476	35878733	1	HIGD1AP16	processed_pseudogene
ENSG00000201221	35887659	35887801	1	RNU4-40P	snRNA
ENSG00000207053	35928570	35928675	-1	RNU6-937P	snRNA
ENSG00000171222	35953617	35959472	-1	SCAND1	protein_coding
ENSG00000149646	35954564	36030700	1	CNBD2	protein_coding
ENSG00000260032	36045622	36050960	-1	NORAD	lincRNA
ENSG00000277235	36064243	36064563	-1		lincRNA
ENSG00000234139	36072441	36085260	1		lincRNA
ENSG00000231470	36076018	36076601	-1	HMGB3P2	processed_pseudogene
ENSG00000237063	36086252	36088192	-1		lincRNA
ENSG00000088367	36091504	36232799	1	EPB41L1	protein_coding
ENSG00000232406	36148726	36155760	-1		antisense_RNA
ENSG00000278035	36233851	36234297	1		lincRNA
ENSG00000131043	36236459	36270918	1	AAR2	protein_coding
ENSG00000080845	36306336	36528637	1	DLGAP4	protein_coding
ENSG00000232907	36507702	36573391	-1	DLGAP4-AS1	antisense_RNA
ENSG00000101335	36541484	36551447	1	MYL9	protein_coding
ENSG00000273986	36561237	36561530	-1		misc_RNA
ENSG00000118707	36573488	36593950	1	TGIF2	protein_coding
ENSG00000259399	36574553	36612384	1	TGIF2-C20orf24	protein_coding
ENSG00000101084	36605734	36612557	1	C20orf24	protein_coding
ENSG00000101082	36612318	36646216	-1	SLA2	protein_coding
ENSG00000227688	36620403	36621423	1	HNRNPA3P2	unprocessed_pseudogene
ENSG00000101079	36651766	36746078	-1	NDRG3	protein_coding
ENSG00000202255	36668559	36668670	-1		misc_RNA
ENSG00000149636	36751791	36773818	-1	DSN1	protein_coding
ENSG00000149639	36777442	36863686	-1	SOGA1	protein_coding
ENSG00000242509	36870099	36870402	1	RN7SL156P	misc_RNA
ENSG00000101342	36876121	36894235	1	TLDC2	protein_coding
ENSG00000101347	36890229	36951843	-1	SAMHD1	protein_coding
ENSG00000080839	36996349	37095995	-1	RBL1	protein_coding
ENSG00000231241	37021743	37021984	-1	RPS3AP3	processed_pseudogene
ENSG00000226144	37049254	37049707	1	RPS27AP3	processed_pseudogene
ENSG00000269846	37095785	37097178	1		antisense_RNA
ENSG00000101353	37101226	37179588	-1	MROH8	protein_coding
ENSG00000236159	37165774	37166312	-1		processed_pseudogene
ENSG00000118705	37178410	37241623	1	RPN2	protein_coding
ENSG00000118702	37251082	37261835	-1	GHRH	protein_coding
ENSG00000101363	37289638	37317260	1	MANBAL	protein_coding
ENSG00000197122	37344685	37406050	1	SRC	protein_coding
ENSG00000213979	37444733	37445534	-1	RPL7AP14	processed_pseudogene
ENSG00000166619	37492472	37527931	-1	BLCAP	protein_coding
ENSG00000053438	37521215	37523693	1	NNAT	protein_coding
ENSG00000276603	37526642	37527060	-1		sense_intronic
ENSG00000235044	37530039	37530543	1	PPIAP3	processed_pseudogene
ENSG00000274469	37571103	37583935	1	LINC01746	lincRNA
ENSG00000228234	37602852	37603185	-1	GLRXP1	processed_pseudogene
ENSG00000225759	37619298	37623119	-1	LINC00489	lincRNA
ENSG00000204117	37676910	37683234	1		lincRNA
ENSG00000132792	37693955	37872129	1	CTNNBL1	protein_coding
ENSG00000132821	37903104	37945350	1	VSTM2L	protein_coding
ENSG00000199683	37975156	37975481	-1	RN7SKP185	misc_RNA
ENSG00000101407	37983007	38033468	-1	TTI1	protein_coding
ENSG00000101413	38033546	38127780	1	RPRD1B	protein_coding
ENSG00000264767	38098414	38098700	-1	RN7SL237P	misc_RNA
ENSG00000277550	38103524	38104961	-1		lincRNA
ENSG00000198959	38127387	38166578	-1	TGM2	protein_coding
ENSG00000149633	38210488	38260772	-1	KIAA1755	protein_coding
ENSG00000277829	38233251	38233799	-1		sense_intronic
ENSG00000101425	38260149	38337505	1	BPI	protein_coding
ENSG00000206249	38288331	38326536	-1		antisense_RNA
ENSG00000129988	38346356	38377023	1	LBP	protein_coding
ENSG00000275285	38378825	38383179	1		lincRNA
ENSG00000224635	38406011	38416797	-1		lincRNA
ENSG00000275401	38418483	38419202	-1		lincRNA
ENSG00000196756	38420588	38435353	-1	SNHG17	processed_transcript
ENSG00000277034	38421647	38421774	-1		snoRNA
ENSG00000235408	38425083	38425354	-1	SNORA71B	snoRNA
ENSG00000225091	38427309	38427442	-1	SNORA71A	snoRNA
ENSG00000201512	38429670	38429803	-1	SNORA71C	snoRNA
ENSG00000200354	38433865	38433998	-1	SNORA71D	snoRNA
ENSG00000201811	38442036	38442169	1		snoRNA
ENSG00000174365	38446578	38450921	1	SNHG11	processed_transcript
ENSG00000274309	38448084	38448215	1	SNORA71E	snoRNA
ENSG00000199266	38449370	38449503	1	SNORA60	snoRNA
ENSG00000170471	38472816	38578861	1	RALGAPB	protein_coding
ENSG00000275453	38516563	38516632	1	MIR548O2	miRNA
ENSG00000231307	38537758	38538458	1	RPS3P2	processed_pseudogene
ENSG00000182035	38581195	38588463	1	ADIG	protein_coding
ENSG00000124143	38601934	38651035	1	ARHGAP40	protein_coding
ENSG00000213959	38614913	38615476	-1		processed_pseudogene
ENSG00000277965	38711821	38712103	-1		misc_RNA
ENSG00000101438	38724462	38729372	1	SLC32A1	protein_coding
ENSG00000101442	38748442	38772520	1	ACTR5	protein_coding
ENSG00000199691	38761528	38761842	1	RN7SKP173	misc_RNA
ENSG00000101445	38805705	38923024	1	PPP1R16B	protein_coding
ENSG00000240474	38872770	38873074	1	RN7SL116P	misc_RNA
ENSG00000101447	38926312	38953106	1	FAM83D	protein_coding
ENSG00000274825	38955910	38956547	1		lincRNA
ENSG00000261431	38961925	38962111	-1		antisense_RNA
ENSG00000101452	38962299	39039723	1	DHX35	protein_coding
ENSG00000277581	38962472	38962993	1		sense_intronic
ENSG00000223864	38977711	38978422	-1	NPM1P19	processed_pseudogene
ENSG00000230324	39213777	39224748	-1	LINC01734	lincRNA
ENSG00000224357	39329014	39329924	-1	ATG3P1	processed_pseudogene
ENSG00000275337	39349094	39349392	-1	RN7SL680P	misc_RNA
ENSG00000229976	39785721	39813229	1		lincRNA
ENSG00000234878	39932922	39933239	-1	HSPE1P1	processed_pseudogene
ENSG00000237767	40004477	40008529	1	LINC01370	lincRNA
ENSG00000233415	40031585	40043889	1		lincRNA
ENSG00000223410	40121041	40126357	1		lincRNA
ENSG00000204103	40685848	40689240	-1	MAFB	protein_coding
ENSG00000229771	40696499	40698616	-1		lincRNA
ENSG00000238908	40854119	40854229	-1	RNA5SP484	rRNA
ENSG00000222612	41024205	41024394	1	RNU2-52P	snRNA
ENSG00000198900	41028818	41124487	1	TOP1	protein_coding
ENSG00000226648	41098329	41138003	-1	PLCG1-AS1	antisense_RNA
ENSG00000124181	41136960	41196801	1	PLCG1	protein_coding
ENSG00000276169	41169023	41169078	1	MIR6871	miRNA
ENSG00000174306	41178448	41317672	-1	ZHX3	protein_coding
ENSG00000272407	41196647	41196938	-1		transcribed_processed_pseudogene
ENSG00000242748	41196691	41197157	1	RPL23AP81	transcribed_processed_pseudogene
ENSG00000263989	41290280	41290577	-1	RN7SL615P	misc_RNA
ENSG00000235102	41331123	41331660	1	ADI1P1	processed_pseudogene
ENSG00000132793	41340920	41360582	1	LPIN3	protein_coding
ENSG00000183798	41359966	41366827	-1	EMILIN3	protein_coding
ENSG00000229398	41382383	41383107	1		processed_pseudogene
ENSG00000124177	41402101	41618494	-1	CHD6	protein_coding
ENSG00000235088	41459354	41461944	-1		processed_pseudogene
ENSG00000273951	41485571	41486225	-1		sense_intronic
ENSG00000232493	41547422	41547922	1	RPL12P11	processed_pseudogene
ENSG00000252386	41684986	41685091	-1	RNU6-1018P	snRNA
ENSG00000212224	41712479	41712600	-1		snoRNA
ENSG00000225458	41991140	42063969	1		antisense_RNA
ENSG00000223651	41997131	41999397	-1		processed_pseudogene
ENSG00000228959	42014034	42015478	-1		lincRNA
ENSG00000196090	42072752	43189970	-1	PTPRT	protein_coding
ENSG00000229892	42606694	42607559	1		processed_pseudogene
ENSG00000229042	42685404	42688562	1		antisense_RNA
ENSG00000227599	42968743	42971492	1		antisense_RNA
ENSG00000223190	43063326	43063609	1	RN7SKP100	misc_RNA
ENSG00000233508	43190101	43202599	1		lincRNA
ENSG00000240639	43222206	43222509	1	RN7SL666P	misc_RNA
ENSG00000226038	43230760	43231260	1	PPIAP21	processed_pseudogene
ENSG00000252193	43304555	43304679	1		scaRNA
ENSG00000237555	43388642	43389041	-1		processed_pseudogene
ENSG00000201021	43405473	43405578	1	RNU6-743P	snRNA
ENSG00000233711	43423196	43423538	-1	EIF4EBP2P1	processed_pseudogene
ENSG00000206998	43451159	43451260	-1		misc_RNA
ENSG00000124193	43457928	43464247	1	SRSF6	protein_coding
ENSG00000201372	43473013	43473119	1	RNU6-1251P	snRNA
ENSG00000185513	43507680	43550950	1	L3MBTL1	protein_coding
ENSG00000234271	43523261	43523572	-1		processed_pseudogene
ENSG00000277611	43540171	43569498	1		protein_coding
ENSG00000226143	43549389	43550949	-1		antisense_RNA
ENSG00000101049	43558968	43588237	1	SGK2	protein_coding
ENSG00000282876	43590009	43590596	-1		lincRNA
ENSG00000101052	43590931	43647296	1	IFT52	protein_coding
ENSG00000215467	43652523	43653291	1	RPL27AP	processed_pseudogene
ENSG00000101057	43667019	43716496	1	MYBL2	protein_coding
ENSG00000124196	43726164	43726998	-1	GTSF1L	protein_coding
ENSG00000206801	43796437	43796543	-1	RNU6-639P	snRNA
ENSG00000233277	43894720	43895468	1	LINC01728	lincRNA
ENSG00000124191	43914864	44069616	1	TOX2	protein_coding
ENSG00000241229	44007248	44007537	1	RN7SL443P	misc_RNA
ENSG00000149596	44111695	44187578	-1	JPH2	protein_coding
ENSG00000132823	44196496	44210791	-1	OSER1	protein_coding
ENSG00000223891	44210960	44226027	1	OSER1-AS1	lincRNA
ENSG00000124194	44247099	44280917	1	GDAP1L1	protein_coding
ENSG00000197296	44302838	44311169	-1	FITM2	protein_coding
ENSG00000101074	44336986	44351235	1	R3HDML	protein_coding
ENSG00000201363	44344839	44344933	1		misc_RNA
ENSG00000226812	44347552	44355185	-1		antisense_RNA
ENSG00000101076	44355700	44434596	1	HNF4A	protein_coding
ENSG00000229005	44372746	44395706	-1	HNF4A-AS1	antisense_RNA
ENSG00000233376	44389624	44391537	-1		antisense_RNA
ENSG00000266151	44408120	44408203	1	MIR3646	miRNA
ENSG00000168746	44436172	44465349	-1	LINC01620	lincRNA
ENSG00000226243	44466564	44466842	-1	RPL37AP1	processed_pseudogene
ENSG00000124120	44475886	44494603	1	TTPAL	protein_coding
ENSG00000132824	44496221	44522109	-1	SERINC3	protein_coding
ENSG00000168734	44531785	44624247	1	PKIG	protein_coding
ENSG00000196839	44619522	44652233	-1	ADA	protein_coding
ENSG00000283440	44656451	44663498	-1	LINC01260	lincRNA
ENSG00000132832	44656451	44696096	-1		lincRNA
ENSG00000244558	44694892	44746021	-1	KCNK15-AS1	antisense_RNA
ENSG00000064205	44714844	44728509	1	WISP2	protein_coding
ENSG00000124249	44745780	44752313	1	KCNK15	protein_coding
ENSG00000276223	44746642	44747201	1		sense_intronic
ENSG00000101098	44751808	44810338	-1	RIMS4	protein_coding
ENSG00000277708	44841925	44842539	-1	PGBD4P2	unprocessed_pseudogene
ENSG00000166913	44885676	44908532	1	YWHAB	protein_coding
ENSG00000101104	44910062	44959035	1	PABPC1L	protein_coding
ENSG00000025772	44942130	44960486	-1	TOMM34	protein_coding
ENSG00000227477	44963794	44966402	-1	STK4-AS1	lincRNA
ENSG00000101109	44966474	45079959	1	STK4	protein_coding
ENSG00000252021	45004348	45004454	1		misc_RNA
ENSG00000124134	45092310	45101112	-1	KCNS1	protein_coding
ENSG00000175121	45109452	45115172	-1	WFDC5	protein_coding
ENSG00000168703	45123425	45124465	-1	WFDC12	protein_coding
ENSG00000283142	45137706	45138976	-1		transcribed_unitary_pseudogene
ENSG00000124102	45174876	45176544	1	PI3	protein_coding
ENSG00000124233	45206997	45209772	1	SEMG1	protein_coding
ENSG00000124157	45221300	45224458	1	SEMG2	protein_coding
ENSG00000233352	45229817	45230191	1		unprocessed_pseudogene
ENSG00000243995	45230868	45233331	1		transcribed_unprocessed_pseudogene
ENSG00000124107	45252239	45254564	-1	SLPI	protein_coding
ENSG00000124159	45293445	45308529	-1	MATN4	protein_coding
ENSG00000124232	45306851	45317824	1	RBPJL	protein_coding
ENSG00000124145	45325288	45348424	-1	SDC4	protein_coding
ENSG00000275894	45345115	45345823	-1		sense_intronic
ENSG00000204070	45361937	45376798	1	SYS1	protein_coding
ENSG00000254806	45363200	45410610	1	SYS1-DBNDD2	protein_coding
ENSG00000124251	45372563	45407889	-1	TP53TG5	protein_coding
ENSG00000232880	45388347	45388705	-1	NDUFB4P10	processed_pseudogene
ENSG00000244274	45406057	45410610	1	DBNDD2	protein_coding
ENSG00000124155	45416067	45456934	1	PIGT	protein_coding
ENSG00000273555	45425510	45425573	1	MIR6812	miRNA
ENSG00000277022	45435272	45448325	-1		lincRNA
ENSG00000101443	45469706	45481532	1	WFDC2	protein_coding
ENSG00000237464	45487613	45490248	1		antisense_RNA
ENSG00000237068	45490818	45491671	-1	RPL5P2	processed_pseudogene
ENSG00000101446	45512461	45515624	-1	SPINT3	protein_coding
ENSG00000243543	45534196	45539495	-1	WFDC6	protein_coding
ENSG00000232135	45536796	45537014	-1		processed_pseudogene
ENSG00000249139	45536986	45547426	-1	EPPIN-WFDC6	protein_coding
ENSG00000229900	45539983	45540227	-1	HSPD1P21	processed_pseudogene
ENSG00000101448	45540626	45547752	-1	EPPIN	protein_coding
ENSG00000158901	45551153	45579326	-1	WFDC8	protein_coding
ENSG00000201923	45559758	45559876	-1	RNA5SP485	rRNA
ENSG00000230860	45567990	45568807	-1	CCNB1IP1P2	processed_pseudogene
ENSG00000180205	45607939	45631268	-1	WFDC9	protein_coding
ENSG00000180305	45629526	45631196	1	WFDC10A	protein_coding
ENSG00000235508	45640486	45641370	-1	RPS2P7	processed_pseudogene
ENSG00000180083	45648563	45670270	-1	WFDC11	protein_coding
ENSG00000182931	45684653	45705019	-1	WFDC10B	protein_coding
ENSG00000168634	45702016	45708817	1	WFDC13	protein_coding
ENSG00000266071	45705102	45705180	-1	MIR3617	miRNA
ENSG00000149651	45722351	45725830	1	SPINT4	protein_coding
ENSG00000226188	45745737	45746287	-1	HNRNPA1P3	processed_pseudogene
ENSG00000124116	45747944	45791932	-1	WFDC3	protein_coding
ENSG00000168630	45749920	45750074	1	SPINT5P	processed_pseudogene
ENSG00000221046	45778698	45778823	1	RNU6ATAC38P	snRNA
ENSG00000101457	45791937	45811427	1	DNTTIP1	protein_coding
ENSG00000175063	45812576	45816957	1	UBE2C	protein_coding
ENSG00000101470	45823214	45833745	-1	TNNC2	protein_coding
ENSG00000124104	45833810	45843275	1	SNX21	protein_coding
ENSG00000101473	45841721	45857406	-1	ACOT8	protein_coding
ENSG00000277051	45847630	45847940	-1		misc_RNA
ENSG00000132801	45857617	45879122	1	ZSWIM3	protein_coding
ENSG00000168612	45881227	45885266	1	ZSWIM1	protein_coding
ENSG00000149634	45886489	45887635	-1	SPATA25	protein_coding
ENSG00000124257	45888625	45891287	-1	NEURL2	protein_coding
ENSG00000064601	45890144	45898820	1	CTSA	protein_coding
ENSG00000271984	45892694	45893419	-1		antisense_RNA
ENSG00000100979	45898621	45912155	-1	PLTP	protein_coding
ENSG00000100982	45934628	45948023	1	PCIF1	protein_coding
ENSG00000198026	45948653	45972172	-1	ZNF335	protein_coding
ENSG00000235525	45975249	45976075	-1	FTLP1	processed_pseudogene
ENSG00000100985	46008908	46016561	1	MMP9	protein_coding
ENSG00000204044	46013500	46022073	-1	SLC12A5-AS1	antisense_RNA
ENSG00000124140	46021690	46060152	1	SLC12A5	protein_coding
ENSG00000124160	46060985	46089952	-1	NCOA5	protein_coding
ENSG00000213820	46099518	46100176	1	RPL13P2	processed_pseudogene
ENSG00000101017	46118272	46129863	1	CD40	protein_coding
ENSG00000229957	46168404	46171237	-1		lincRNA
ENSG00000149654	46173733	46308498	-1	CDH22	protein_coding
ENSG00000080189	46345980	46364458	-1	SLC35C2	protein_coding
ENSG00000273828	46364551	46390885	1		antisense_RNA
ENSG00000062598	46366049	46432985	-1	ELMO2	protein_coding
ENSG00000215452	46414228	46459276	-1	ZNF663P	transcribed_unitary_pseudogene
ENSG00000283757	46455033	46496731	-1		processed_transcript
ENSG00000225849	46463719	46477232	-1	MKRN7P	transcribed_processed_pseudogene
ENSG00000184617	46484461	46492640	1	ZNF840P	unprocessed_pseudogene
ENSG00000198185	46499630	46513559	-1	ZNF334	protein_coding
ENSG00000149635	46540946	46550574	-1	OCSTAMP	protein_coding
ENSG00000158296	46557823	46684467	-1	SLC13A3	protein_coding
ENSG00000273893	46681676	46682375	-1		sense_intronic
ENSG00000172315	46684365	46689779	-1	TP53RK	protein_coding
ENSG00000271784	46689659	46690289	1		lincRNA
ENSG00000197496	46709487	46736347	1	SLC2A10	protein_coding
ENSG00000222874	46859333	46859672	1	RN7SKP33	misc_RNA
ENSG00000235922	46863563	46864104	-1		processed_pseudogene
ENSG00000064655	46894624	47188844	1	EYA2	protein_coding
ENSG00000236028	46901143	46901726	-1		lincRNA
ENSG00000226769	46997596	46998488	1	GAPDHP54	processed_pseudogene
ENSG00000239783	47071865	47072236	1		processed_pseudogene
ENSG00000215450	47160838	47161700	-1		processed_pseudogene
ENSG00000264901	47166967	47167058	1	MIR3616	miRNA
ENSG00000101040	47209214	47356889	-1	ZMYND8	protein_coding
ENSG00000267882	47318502	47320754	1		antisense_RNA
ENSG00000273451	47348137	47349142	-1		sense_intronic
ENSG00000231119	47352561	47354633	1		antisense_RNA
ENSG00000224565	47391929	47412327	-1	LINC01754	lincRNA
ENSG00000234075	47478214	47479010	-1	RPL35AP	processed_pseudogene
ENSG00000202186	47484278	47484381	-1	RNU6-497P	snRNA
ENSG00000201742	47492978	47493085	-1	RNU6-563P	snRNA
ENSG00000124151	47501902	47656877	1	NCOA3	protein_coding
ENSG00000229853	47630266	47631438	-1		processed_pseudogene
ENSG00000196562	47656348	47786616	-1	SULF2	protein_coding
ENSG00000255438	47677901	47686297	1		antisense_RNA
ENSG00000238950	47826969	47827044	-1	RNU7-173P	snRNA
ENSG00000215448	47859788	47860672	1	SRMP1	processed_pseudogene
ENSG00000251770	47873191	47873273	1	RNA5SP486	rRNA
ENSG00000238785	47904348	47904423	1	RNU7-92P	snRNA
ENSG00000234967	47950799	47952055	1		lincRNA
ENSG00000228503	47958022	47958603	1		lincRNA
ENSG00000237423	47980488	47988744	-1	LINC01522	lincRNA
ENSG00000229522	47983404	47984313	1	LINC01523	lincRNA
ENSG00000276923	48073869	48074188	1		lincRNA
ENSG00000235621	48359950	48370629	1	LINC00494	lincRNA
ENSG00000236874	48383323	48384895	-1		lincRNA
ENSG00000274261	48407367	48410716	1		lincRNA
ENSG00000281365	48471308	48472414	1		lincRNA
ENSG00000281460	48476999	48477553	1		lincRNA
ENSG00000238452	48494234	48494309	-1	RNU7-144P	snRNA
ENSG00000124126	48624252	48827883	-1	PREX1	protein_coding
ENSG00000278231	48821688	48849458	-1		lincRNA
ENSG00000124198	48921890	49036693	1	ARFGEF2	protein_coding
ENSG00000230758	49038357	49038602	-1	SNAP23P1	processed_pseudogene
ENSG00000227431	49040463	49046044	-1	CSE1L-AS1	antisense_RNA
ENSG00000124207	49046246	49096960	1	CSE1L	protein_coding
ENSG00000124214	49113339	49188367	-1	STAU1	protein_coding
ENSG00000226284	49134480	49135012	1	ARPC3P1	processed_pseudogene
ENSG00000124228	49219295	49244077	1	DDX27	protein_coding
ENSG00000124201	49237946	49278426	-1	ZNFX1	protein_coding
ENSG00000177410	49278178	49295738	1	ZFAS1	antisense_RNA
ENSG00000277830	49278427	49278624	1		misc_RNA
ENSG00000209042	49278940	49279028	1	SNORD12C	snoRNA
ENSG00000274760	49279116	49279208	1		misc_RNA
